"Product","Time","Vendor","Brand","Vendite.in.Valore","Vendite.in.Valore.Senza.promozioni","Vendite.in.Valore.Con.promozioni","Vendite.in.Valore.Solo.Special.Pack","Vendite.in.Valore.Solo.Volantino","Vendite.in.Valore.Solo.Display","Vendite.in.Valore.Solo.Riduzione.Prezzo","Vendite.in.Valore.Solo.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack.e.Volantino","Vendite.in.Valore.Con.Special.Pack.e.Display","Vendite.in.Valore.Con.Special.Pack.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino.e.Display","Vendite.in.Valore.Con.Volantino.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Volantino.e.Sconto.Loyalty","Vendite.in.Valore.Con.Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino.e.Display","Vendite.in.Valore.Con.Special.Pack..Volantino.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack..Volantino.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino..Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Volantino..Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Display..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino..Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack..Volantino..Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino..Display..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino..TPR.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Display..TPR.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino..Display..TPR.e.Sconto.Loyalty","Vendite.in.Volume","Vendite.in.Volume.Con.promozioni","Vendite.in.Volume.Senza.promozioni","Sconto"
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-03-14,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",46310.3,12597.9,33712.4,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42954.4697943556,34375.9019979858,8578.56779636979,33.2191104338839
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-03-21,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",49108.46,9682.33,39426.13,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38026.8767074871,31264.9457226562,6761.93098483086,11.9321642272033
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-03-28,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",42246.52,8097.9,34148.62,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32759.3573319143,27311.6975339198,5447.6597979945,15.8872111578058
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-04-04,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",39067.31,10923.66,28143.65,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30055.8587099379,22728.9941162109,7326.86459372699,16.947980693377
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-04-11,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",37136.68,10698.69,26437.99,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28965.7104053879,21776.8188052368,7188.89160015106,18.4234512674723
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-04-18,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",38758.57,11714.78,27043.79,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31367.9717868586,23432.64,7935.33178685859,21.823308412084
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-04-25,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",26351.21,15563.53,10787.68,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19864.5677750874,8987.22,10877.3477750874,16.1085715539168
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-05-02,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",49646.88,11544.01,38102.87,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38643.2243942785,30573.18,8070.04439427853,12.8763011205861
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-05-09,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",35680.17,9482.12,26198.05,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27464.0387826955,20830.92,6633.11878269553,12.0222516007664
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-05-16,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",18490.98,13315.83,5175.15,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13108.2071766436,3967.92,9140.28717664361,10.4734943455962
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-05-23,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",76379.13,7360.71,69018.42,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63733.4015125823,58644.4583230591,5088.94318952322,18.6334449652536
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-05-30,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",73320.54,8049.41,65271.13,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61565.9747891235,56030.7395983887,5535.23519073486,19.8936754092235
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-06-06,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",42974.56,12206.27,30768.29,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33130.7261927421,24677.0832028198,8453.64298992232,13.6483847601393
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-06-13,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",30570.24,15566.52,15003.72,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21983.1874372637,11227.4380517578,10755.7493855059,7.66477247987916
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-06-20,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",39993.51,13071.02,26922.49,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30361.6433862376,21395.6027999497,8966.04058628798,13.6858657582856
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-06-27,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",58293.9530859375,13485.87,44808.0830859375,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48544.7687867081,39238.7621987915,9306.00658791661,21.2001387530131
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-07-04,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",43637.4,15637.07,28000.33,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34189.0955719489,23374.23,10814.8655719489,17.1501775791675
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-07-11,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",28569.08,16394.89,12174.19,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20832.2531762266,9472.98,11359.2731762266,10.9578799552246
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-07-18,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",69409.03,9166.04,60242.99,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58047.8579875374,51843.99,6203.86798753738,21.3517795686207
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-07-25,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",80069.31,10082.51,69986.8,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,66538.150785166,59665.98,6872.17078516602,20.0507045215215
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-08-01,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",47300.42,8783.78,38516.64,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38473.9277854139,32536.5545993328,5937.37318608105,19.981624695204
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-08-08,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",35249.36,10658.28,24591.08,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28341.6605951712,21150.3930000005,7191.26759517074,21.5527930409221
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-08-15,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",31358.73,13151.8,18206.93,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23766.8903651047,14942.5385742187,8824.35179088592,18.2458223779131
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-08-22,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",52719.05,11517.68,41201.37,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41748.1152297592,33831.4746386719,7916.64059108734,16.292060916366
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-08-29,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",78842.47,10625.17,68217.3,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63279.8165749741,56013.955783081,7265.86079189301,16.7183218870083
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-09-05,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",56760.77,8978.84,47781.93,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44066.0813131142,37940.8193170166,6125.26199609756,14.0864985024918
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-09-12,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",31237.23,15583.47,15653.76,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,23276.7611941338,12143.7425997734,11133.0185943604,7.9094889835127
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-09-19,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",22172.23,13264.03,8908.2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16489.1957934272,7026.16199798584,9463.03379544139,9.54622515294186
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-09-26,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",32101.83,9925.06,22176.77,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26015.4179885135,19243.9236024175,6771.494386096,21.3758342951078
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-10-03,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",33977.59,10689.11,23288.48,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28017.9503915405,20775.869397583,7242.08099395752,24.0541987389853
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-10-10,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",48891.66,8729.52,40162.14,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,44046.6113798332,38000.8133935547,6045.79798627853,26.8040215901577
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-10-17,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",31866.66,9274.58,22592.08,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26287.2257883131,19840.9001963604,6446.3255919528,20.8569414055003
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-10-24,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",22874.49,8972.64,13901.85,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17251.2317858997,11152.5149919453,6098.71679395437,15.2737459533798
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-10-31,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",22415.06,10067.08,12347.98,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16637.3261790276,9806.445,6830.88117902756,14.5607294928314
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-11-07,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",22742.48,10384.49,12357.99,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16795.1189900708,9757.83600001574,7037.28299005509,14.1749296669982
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-11-14,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",22220.97,11596.15,10624.82,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16083.3485875154,8113.77600001574,7969.57258749962,10.0047115048191
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-11-21,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",19984.74,14675.48,5309.26,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13979.0111887246,3910.5,10068.5111887246,6.8517616870741
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-11-28,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",19032.15,16128.22,2903.93,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13261.2743863124,2240.7,11020.5743863124,11.4435454822081
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-12-05,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",37161.93,10455.96,26705.97,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30874.7537847018,23866.26,7008.49378470182,24.9959406756141
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-12-12,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",33812.19,7756.6,26055.59,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,27733.1669931471,22449.0023992038,5284.16459394336,20.9305339107437
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-12-19,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",19600.73,8068.58,11532.15,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,14591.6562008214,8974.49520080566,5617.16100001574,10.5418288228481
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2021-12-26,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",20564.1299609375,10789.3299609375,9774.8,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14858.4875894469,7470.96238952637,7387.52519992053,10.4148901733656
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-01-02,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",30597.18,9000.83,21596.35,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23662.4321768403,17511.7733935547,6150.65878328562,15.7268351746583
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-01-09,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",23963.96,9419.38,14544.58,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17958.8705967915,11593.830602417,6365.03999437451,15.227878227557
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-01-16,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",23699.03,9974.76,13724.27,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17982.4985907018,11177.1263955689,6805.37219513297,16.2261415535617
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-01-23,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",29591.78,12514.14,17077.64,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22638.6335983926,14029.3889959717,8609.24460242093,16.2561091597084
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-01-30,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",35945.45,11241.62,24703.83,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27923.0423742235,20233.9499697876,7689.09240443587,16.4916702255623
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-02-06,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",33998.24,11835.13,22163.11,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26318.8067931283,18206.8457931519,8111.9609999764,16.5648964229167
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-02-13,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",34394.31,10627.24,23767.07,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27327.8213931692,20089.7069979858,7238.11439518332,19.4237601914458
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-02-20,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",20548.4,10374.71,10173.69,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15553.4213919103,8495.98199798584,7057.43939392448,18.5415563613704
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-02-27,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",17177.97,11523.87,5654.1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12216.6065931487,4343.82300201416,7872.78359113455,11.0755213254935
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-03-06,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",56494.7,9652.51,46842.19,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49478.7215880346,42970.7982014036,6507.92338663101,26.5036211921387
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-03-13,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",66309.95,7922.33,58387.62,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58557.6947906971,53185.3409939575,5372.35379673958,25.5541485222399
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-03-20,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",29632.51,11161.42,18471.09,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21989.6225715673,14479.1789959717,7510.44357559561,14.1590086910893
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-03-27,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",35208.86,10654.63,24554.23,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25728.8789492369,18363.84,7365.03894923687,7.57286429270623
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-04-03,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",37605.59,9802.48,27803.11,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28269.3179046893,21559.2827206421,6710.03518404722,11.7229314961978
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-04-10,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",22894.02,9058.69,13835.33,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16755.6972028041,10636.4082028198,6119.28899998426,12.1321312349616
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-04-17,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",28660.02,15862.73,12797.29,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21031.9756924045,10274.5102908325,10757.465401572,15.5326428567502
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-04-24,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",19370.58,13922.19,5448.39,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13680.7571959984,4146.77340362549,9533.98379237295,10.0244032697059
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-05-01,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",16297.72,14160.87,2136.85,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11201.2427935374,1522.62,9678.62279353738,4.08067021273973
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-05-08,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",19309.03,11160.68,8148.35,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13635.0982727051,6172.17468841553,7462.92358428955,11.7225449238567
"BAVARIA BIRRA PILSNER REGOLARE 5 % BOTTIGLIA DI VETRO 66 CL 1 CT - 871480002489",2022-05-15,"SWINKELS FAMILY BREWERS ITALIA","BAVARIA",56290.7,8525.54,47765.16,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44813.5248394775,39160.9812451172,5652.54359436035,19.131442633436
